acdnt_no,serial_no,acdnt_year,acdnt_dd_dc,dfk_dc,tmzon_div_1_dc,occrrnc_time_dc,x_crdnt,y_crdnt,legaldong_code,legaldong_name,acdnt_hdc,acdnt_dc,road_stle_dc,acdnt_gae_dc,acdnt_age_2_dc,dmge_vhcle_asort_dc,injury_dgree_2_dc,wrngdo_vhcle_asort_dc,lrg_violt_1_dc,wether_sttus_dc,rdse_sttus_dc,dprs_cnt,sep_cnt,slp_cnt,lat,lon
2024041100100391,2024050482,2024,2024년  4월,목요일,야간,18시,959406.0,1960181.0,1132010700,서울특별시 도봉구,차대사람,차대사람 - 길가장자리구역통행중,기타 - 기타,경상사고,65세 이상,보행자,경상,원동기,기타,맑음, 건조,0,0,1,37.64020712782009,127.03987985146856
2024041100100420,2024050510,2024,2024년  4월,목요일,야간,19시,940024.0,1943857.0,1153011000,서울특별시 구로구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.49201876055429,126.82153862847318
2024041200100048,2024050645,2024,2024년  4월,금요일,주간,07시,961882.0,1962318.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 길가장자리구역통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.65957440592481,127.06783217228455
2024041200100141,2024050733,2024,2024년  4월,금요일,주간,10시,948968.0,1955825.0,1138010700,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.60042568347359,126.92187748664094
2024041200100325,2024050909,2024,2024년  4월,금요일,주간,15시,966085.0,1944072.0,1171010700,서울특별시 송파구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,맑음, 건조,0,1,0,37.49528186809562,127.11632795993111
2024041200100327,2024050911,2024,2024년  4월,금요일,주간,15시,942892.0,1943406.0,1153010700,서울특별시 구로구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.48813570782042,126.85401513226641
2024041200100328,2024050912,2024,2024년  4월,금요일,주간,15시,945285.0,1949022.0,1147010200,서울특별시 양천구,차대사람,차대사람 - 보도통행중,기타 - 기타,중상사고,65세 이상,보행자,중상,자전거,안전운전불이행,맑음, 건조,0,1,0,37.53889828115926,126.88066424816878
2024041200100412,2024050991,2024,2024년  4월,금요일,주간,17시,955685.0,1947539.0,1117013600,서울특별시 용산구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.52609032202051,126.9984699159976
2024041200100470,2024051045,2024,2024년  4월,금요일,야간,18시,939223.0,1952789.0,1150010900,서울특별시 강서구,차대사람,차대사람 - 차도통행중,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.57247019121089,126.81173872986473
2024041200100504,2024051078,2024,2024년  4월,금요일,야간,19시,951116.0,1954698.0,1141011100,서울특별시 서대문구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.59038460758812,126.94628558817844
2024041200100508,2024051082,2024,2024년  4월,금요일,야간,19시,963432.0,1953219.0,1126010100,서울특별시 중랑구,차대사람,차대사람 - 차도통행중,단일로 - 기타,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,맑음, 건조,0,0,0,37.57762592832502,127.08586021963684
2024041200100510,2024051084,2024,2024년  4월,금요일,야간,19시,959268.0,1963443.0,1132010600,서울특별시 도봉구,차대사람,차대사람 - 길가장자리구역통행중,단일로 - 기타,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,맑음, 건조,0,0,0,37.66960186721045,127.03813363399264
2024041200100551,2024051124,2024,2024년  4월,금요일,야간,20시,950808.0,1942692.0,1162010100,서울특별시 관악구,차대사람,차대사람 - 횡단중,기타 - 기타,경상사고,65세 이상,보행자,경상,이륜,신호위반,맑음, 건조,0,0,1,37.48215589715183,126.94360159029068
2024041200100553,2024051126,2024,2024년  4월,금요일,야간,20시,940310.0,1943553.0,1153010800,서울특별시 구로구,차대사람,차대사람 - 기타,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,개인형이동수단(PM),안전운전불이행,맑음, 건조,0,0,1,37.48929732729963,126.82479838056234
2024041300100482,2024051681,2024,2024년  4월,토요일,야간,18시,968346.0,1948745.0,1174010500,서울특별시 강동구,차대사람,차대사람 - 차도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.53748208986516,127.14170430044575
2024041400100096,2024051912,2024,2024년  4월,일요일,주간,10시,957461.0,1958896.0,1130510300,서울특별시 강북구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.628537204672,127.01790942286786
2024041400100124,2024051939,2024,2024년  4월,일요일,주간,11시,948465.0,1947078.0,1156011000,서울특별시 영등포구,차대사람,차대사람 - 횡단중,단일로 - 기타,사망사고,65세 이상,보행자,사망,승용,기타,맑음, 건조,1,0,0,37.521560006875944,126.9167943202743
2024041400100126,2024051941,2024,2024년  4월,일요일,주간,11시,954214.0,1942497.0,1165010100,서울특별시 서초구,차대사람,차대사람 - 기타,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.4805734345113,126.98213664105236
2024041400100389,2024052195,2024,2024년  4월,일요일,야간,23시,968464.0,1943491.0,1171011300,서울특별시 송파구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,사망사고,65세 이상,보행자,사망,이륜,기타,맑음, 건조,1,0,0,37.49012936169006,127.14326541336725
2024041500100017,2024052220,2024,2024년  4월,월요일,야간,04시,959350.0,1953402.0,1123010300,서울특별시 동대문구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.57910412095213,127.03962191139249
2024041500100044,2024052246,2024,2024년  4월,월요일,주간,07시,953143.0,1953228.0,1111011300,서울특별시 종로구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.5772407501952,126.96933877564781
2024041500100070,2024052270,2024,2024년  4월,월요일,주간,08시,960966.0,1955588.0,1123011000,서울특별시 동대문구,차대사람,차대사람 - 횡단중,단일로 - 기타,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,비, 젖음/습기,0,0,0,37.59887706771329,127.05780672017637
2024041500100255,2024052448,2024,2024년  4월,월요일,주간,13시,957977.0,1959139.0,1130510100,서울특별시 강북구,차대사람,차대사람 - 기타,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,비, 젖음/습기,0,0,1,37.63075114892782,127.02374304091644
2024041500100328,2024052517,2024,2024년  4월,월요일,주간,15시,953850.0,1951180.0,1114011200,서울특별시 중구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,비, 젖음/습기,0,1,0,37.558817464934926,126.97747429412838
2024041500100398,2024052586,2024,2024년  4월,월요일,주간,17시,953509.0,1943732.0,1159010700,서울특별시 동작구,차대사람,차대사람 - 기타,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,비, 젖음/습기,0,1,0,37.49166965107281,126.97408500371726
2024041600100162,2024052921,2024,2024년  4월,화요일,주간,11시,954581.0,1952820.0,1111012800,서울특별시 종로구,차대사람,차대사람 - 보도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,기타,맑음, 건조,0,1,2,37.57363545363099,126.98564898424878
2024041600100359,2024053105,2024,2024년  4월,화요일,주간,16시,958120.0,1958619.0,1130510100,서울특별시 강북구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,맑음, 건조,0,0,0,37.62607083604355,127.02539344811309
2024041600100364,2024053110,2024,2024년  4월,화요일,주간,16시,948989.0,1958091.0,1138010300,서울특별시 은평구,차대사람,차대사람 - 차도통행중,단일로 - 지하차도(도로)내,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.62085039173966,126.92195732219736
2024041600100421,2024053164,2024,2024년  4월,화요일,주간,17시,962200.0,1954739.0,1126010200,서울특별시 중랑구,차대사람,차대사람 - 기타,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,화물,신호위반,맑음, 건조,0,1,0,37.59127634881585,127.07182946668205
2024041700100022,2024053371,2024,2024년  4월,수요일,야간,04시,963566.0,1951195.0,1121510100,서울특별시 광진구,차대사람,차대사람 - 기타,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.559388267472954,127.08747838360806
2024041700100152,2024053493,2024,2024년  4월,수요일,주간,10시,959151.0,1954182.0,1123010300,서울특별시 동대문구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,맑음, 건조,0,1,0,37.58612564157902,127.03732471395494
2024041700100239,2024053574,2024,2024년  4월,수요일,주간,13시,948908.0,1953058.0,1141012000,서울특별시 서대문구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,맑음, 건조,0,1,0,37.57548318419965,126.92139089007219
2024041700100240,2024053575,2024,2024년  4월,수요일,주간,13시,952793.0,1945456.0,1159010500,서울특별시 동작구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,화물,보행자보호의무위반,맑음, 건조,0,1,0,37.50717220448214,126.96587512302779
2024041700100473,2024053797,2024,2024년  4월,수요일,야간,20시,942371.0,1948525.0,1150010300,서울특별시 강서구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,화물,보행자보호의무위반,맑음, 건조,0,0,1,37.53424121458831,126.84772072296565
2024041700100476,2024053800,2024,2024년  4월,수요일,야간,20시,960687.0,1956757.0,1129013900,서울특별시 성북구,차대사람,차대사람 - 기타,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,2,37.609401654830535,127.05458336010412
2024041800100185,2024054045,2024,2024년  4월,목요일,주간,11시,957456.0,1951683.0,1114016200,서울특별시 중구,차대사람,차대사람 - 길가장자리구역통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,맑음, 건조,0,1,0,37.563524761150255,127.01827206205895
2024041800100256,2024054111,2024,2024년  4월,목요일,주간,13시,954013.0,1951374.0,1114012100,서울특별시 중구,차대사람,차대사람 - 길가장자리구역통행중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.560574179279534,126.97930759634822
2024041800100324,2024054173,2024,2024년  4월,목요일,주간,15시,960640.0,1942613.0,1168010300,서울특별시 강남구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.481915195100065,127.05480965179768
2024041800100405,2024054250,2024,2024년  4월,목요일,주간,17시,960079.0,1947410.0,1168010400,서울특별시 강남구,차대사람,차대사람 - 길가장자리구역통행중,기타 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.52512830266571,127.04820404071843
2024041800100488,2024054331,2024,2024년  4월,목요일,야간,19시,964093.0,1955068.0,1126010500,서울특별시 중랑구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,신호위반,맑음, 건조,0,0,1,37.59431755866495,127.09325532776609
2024041800100528,2024054370,2024,2024년  4월,목요일,야간,20시,944088.0,1950061.0,1147010200,서울특별시 양천구,차대사람,차대사람 - 길가장자리구역통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.548191002669995,126.86703661950868
2024041900100145,2024054579,2024,2024년  4월,금요일,주간,10시,941513.0,1947436.0,1147010300,서울특별시 양천구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.524371999853436,126.83809669861192
2024041900100301,2024054722,2024,2024년  4월,금요일,주간,15시,949648.0,1957066.0,1138010300,서울특별시 은평구,차대사람,차대사람 - 차도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.611648368971366,126.92949517822298
2024042000100289,2024055313,2024,2024년  4월,토요일,주간,15시,953914.0,1951566.0,1114011300,서울특별시 중구,차대사람,차대사람 - 기타,단일로 - 지하차도(도로)내,중상사고,51-60세,보행자,경상,승용,안전운전불이행,비, 젖음/습기,0,1,4,37.56229976451256,126.9781746317334
2024042000100447,2024055464,2024,2024년  4월,토요일,야간,19시,949156.0,1953292.0,1141012000,서울특별시 서대문구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,비, 젖음/습기,0,0,1,37.57760598019035,126.92418308119576
2024042000100543,2024055557,2024,2024년  4월,토요일,야간,22시,960351.0,1953420.0,1123010400,서울특별시 동대문구,차대사람,차대사람 - 길가장자리구역통행중,교차로 - 교차로부근,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,비, 젖음/습기,0,0,0,37.57931002790718,127.05095735360283
